timestamp,ax,ay,az,gx,gy,gz,p1,p2
27814,7.1,7.53,-1.23,-0.16,-0.25,0.07,22,30
27836,7.26,6.87,-3.51,0.25,-0.36,0.1,24,33
27858,7.6,6.12,-5.3,0.36,-0.1,0.08,22,36
27880,6.98,5.3,-6.5,0.3,0.2,-0.01,22,29
27902,7.48,6.89,-4.46,-0.15,0.54,-0.14,24,28
27924,7.19,7.46,-1.34,-0.24,0.47,-0.15,25,28
27946,7.25,8.02,-0.49,0.01,0.15,-0.11,21,25
27968,6.93,7.91,-1.63,0.22,-0.11,-0.02,17,26
27990,7.04,7.4,-2.66,0.29,-0.19,-0.04,22,34
28012,6.95,7.01,-3.41,0.28,-0.15,-0.03,20,33
28034,6.83,7.32,-3.9,0.09,0.02,-0.01,23,34
28056,6.91,7.38,-2.99,0.03,0.05,0.1,22,26
28078,6.99,7.79,-2.1,0.12,-0.03,0.13,21,31
28101,6.58,7.16,-2.81,0.38,-0.12,0.21,21,28
28123,7.16,6.97,-4.38,0.5,-0.12,0.26,23,30
28145,7.33,5.66,-6.19,0.17,0.03,0.06,22,27
28167,7.41,6.38,-5.2,-0.09,0.38,-0.12,19,38
28189,7.06,6.99,-2.71,-0.17,0.49,-0.11,21,32
28211,7.5,7.44,-1.88,-0.11,0.3,-0.06,19,33
28233,7.25,7.59,-1.69,-0.05,0.01,-0.01,22,34
28255,7.08,7.44,-2.58,0.05,-0.16,0.03,20,25
28277,7.0,7.28,-3.85,-0.0,-0.21,0.06,22,38
28299,7.07,7.13,-4.17,-0.08,-0.09,0.05,23,33
28321,7.06,6.58,-3.93,-0.1,0.05,0.01,19,29
28343,7.4,6.55,-3.53,-0.09,0.16,-0.06,21,34
28365,7.11,6.75,-3.27,-0.01,0.21,-0.1,24,36
28387,7.21,6.81,-3.6,0.12,0.3,-0.12,20,25
28409,7.14,6.89,-3.62,0.16,0.33,-0.19,20,28
28432,6.91,7.4,-2.73,0.07,0.2,-0.1,21,22
28454,7.47,7.75,-1.81,-0.09,0.03,-0.0,20,32
28476,7.13,7.73,-1.3,0.01,-0.21,0.01,21,33
28498,7.17,7.48,-3.01,0.01,-0.3,0.09,20,34
28520,7.12,7.17,-4.04,-0.14,-0.24,0.09,20,38
28542,7.19,6.89,-3.94,-0.23,-0.17,0.03,20,33
28564,6.93,6.84,-4.11,-0.2,0.03,-0.0,20,32
28586,7.19,6.17,-3.91,-0.06,0.25,-0.07,22,28
28608,7.1,6.78,-3.85,-0.05,0.4,-0.13,21,35
28630,7.26,6.97,-2.81,0.01,0.38,-0.09,21,35
28652,7.05,7.11,-2.14,0.13,0.23,-0.09,19,31
28674,7.07,7.32,-2.32,0.21,0.06,-0.05,24,33
28696,7.12,7.35,-2.99,0.14,-0.02,-0.0,19,31
28718,7.22,7.42,-3.09,0.03,-0.06,0.01,20,29
28740,6.9,7.14,-3.22,-0.06,-0.11,0.03,21,32
28762,7.01,6.99,-3.42,-0.12,-0.07,0.06,22,26
28784,7.14,6.97,-3.49,-0.17,-0.0,0.04,22,37
28806,7.17,6.95,-3.26,-0.17,0.05,0.03,22,38
28828,7.17,7.02,-3.15,-0.09,0.1,0.02,22,33
28850,7.13,7.17,-3.08,0.0,0.19,0.03,21,31
28872,7.22,7.06,-2.94,0.07,0.22,-0.03,19,30
28894,7.19,7.14,-2.89,0.08,0.19,-0.01,21,27
28916,7.21,7.42,-2.86,-0.02,0.07,0.02,18,28
28938,7.07,7.1,-2.56,-0.01,-0.05,0.06,21,32
28960,7.42,6.67,-3.47,-0.01,0.02,0.04,23,37
28982,7.18,6.96,-4.1,-0.12,0.19,-0.05,20,34
29004,7.0,7.36,-3.14,-0.19,0.27,-0.03,20,41
29026,7.64,7.16,-2.11,-0.17,0.13,-0.01,23,27
29048,7.23,7.24,-2.39,-0.08,0.03,-0.04,23,30
29070,7.27,7.22,-3.18,-0.04,0.06,-0.03,18,37
29092,6.98,7.31,-3.14,-0.1,0.1,-0.04,21,27
29114,7.13,7.16,-2.72,-0.12,0.08,-0.01,21,31
29136,7.21,7.14,-2.66,-0.1,0.12,0.01,22,22
29158,7.47,7.18,-2.82,-0.08,0.15,-0.0,22,27
29180,7.46,7.06,-2.63,-0.08,0.07,-0.03,24,23
29202,7.35,7.1,-2.88,-0.08,0.07,-0.04,22,28
29224,7.38,7.13,-2.65,-0.08,0.1,-0.04,23,27
29246,7.11,7.21,-2.49,-0.07,0.05,-0.04,21,25
29268,7.09,7.24,-2.42,-0.04,-0.03,-0.02,23,18
29290,7.25,7.21,-2.93,-0.04,0.06,-0.0,19,14
29312,7.11,7.12,-2.89,-0.05,0.13,0.0,22,19
29334,7.35,7.17,-2.88,-0.08,0.12,0.0,23,21
29356,7.41,7.25,-2.65,-0.1,0.14,-0.02,14,27
29378,7.57,7.11,-2.47,-0.09,0.07,-0.06,22,34
29400,8.55,7.55,-2.33,-0.07,-0.03,-0.22,23,22
29422,7.44,7.11,-2.15,0.03,-0.03,-0.28,28,19
29444,7.23,7.15,-2.63,0.05,0.07,-0.14,23,21
29466,6.5,7.16,-3.14,0.02,-0.06,-0.34,19,24
29488,6.65,7.15,-3.2,0.0,0.03,-0.27,20,28
29510,6.72,7.17,-2.66,-0.0,0.03,-0.26,20,28
29533,6.86,7.35,-2.42,0.02,-0.06,-0.03,24,18
29555,6.98,7.41,-2.86,0.02,-0.08,-0.05,24,21
29577,6.94,7.41,-2.97,-0.0,0.12,0.01,22,21
29599,7.08,7.36,-2.61,-0.02,0.1,-0.0,21,23
29622,7.14,7.32,-2.58,-0.03,0.06,-0.01,23,21
29644,6.94,7.37,-2.56,-0.01,0.1,-0.01,23,18
29666,7.11,7.33,-2.56,-0.0,0.09,0.0,23,20
29688,7.03,7.35,-2.59,-0.01,0.06,0.0,20,12
29710,6.94,7.35,-2.68,-0.01,0.07,0.0,18,17
29732,7.13,7.3,-2.57,-0.03,0.08,0.0,22,26
29754,7.25,7.33,-2.43,-0.01,0.08,-0.01,20,17
29776,7.19,7.28,-2.32,0.02,0.07,-0.04,19,19
29798,7.25,7.37,-2.41,0.02,0.03,-0.06,21,8
29825,7.0,7.4,-2.6,0.02,-0.02,-0.05,24,22
29847,6.92,7.38,-2.65,0.0,-0.02,-0.03,21,24
29869,6.94,7.42,-2.65,-0.01,0.04,-0.0,23,29
29891,7.19,7.33,-2.44,-0.01,0.03,-0.01,22,22
29913,7.17,7.32,-2.43,0.01,-0.03,-0.03,26,19
29935,7.14,7.3,-2.72,0.01,-0.09,-0.06,23,24
29957,7.0,7.41,-2.57,0.0,-0.12,-0.07,21,24
29980,6.98,7.35,-2.61,-0.01,-0.17,-0.06,20,26
30002,6.9,7.44,-2.64,-0.05,-0.31,-0.05,22,24
30024,5.74,7.37,-3.53,-0.39,-0.16,0.11,21,14
30046,7.66,7.86,-2.7,-0.36,-0.2,0.22,21,23
30068,7.46,7.12,-2.24,-0.29,-0.01,0.22,23,19
30090,7.13,7.27,-3.6,0.01,0.01,-0.01,23,20
30112,6.64,7.46,-3.23,-0.1,0.22,0.06,23,23
30134,6.91,7.4,-1.7,-0.07,0.21,0.06,20,17
30156,6.9,7.49,-1.98,0.05,0.09,0.11,22,18
30178,7.27,7.79,-2.06,0.12,0.13,0.15,21,27
30200,7.27,7.96,-1.51,0.12,0.07,0.01,23,21
30222,5.96,9.3,2.09,0.88,-0.35,0.41,21,25
30244,7.59,6.69,-1.47,0.97,-1.0,0.42,22,26
30266,6.95,6.73,-5.6,0.38,-0.71,0.15,20,29
30288,6.23,5.78,-6.94,-0.47,0.04,-0.02,20,30
30310,6.96,7.11,-3.51,-0.82,0.26,-0.15,22,23
30332,7.19,6.89,-2.6,-0.44,0.07,-0.01,20,22
30354,7.63,6.65,-3.61,0.09,-0.09,0.04,20,25
30376,7.68,4.92,-5.43,0.39,0.03,0.03,22,26
30398,7.68,6.33,-5.25,-0.11,0.6,-0.11,22,21
30420,7.23,7.43,-1.96,-0.27,0.71,-0.03,22,32
30442,7.27,7.73,-0.26,0.03,0.38,-0.03,21,35
30464,7.0,7.91,-1.07,0.25,0.06,0.01,22,28
30486,7.07,7.27,-2.63,0.2,-0.14,0.07,19,28
30508,7.26,7.02,-3.62,0.11,-0.09,0.07,21,29
30530,7.48,6.69,-3.88,0.04,0.08,0.0,25,25
30552,7.33,6.88,-3.66,-0.17,0.19,-0.05,22,23
30575,7.12,7.2,-2.62,-0.25,0.22,-0.03,23,28
30598,7.41,7.41,-1.57,-0.11,0.03,0.06,21,25
30620,7.43,7.22,-2.0,-0.02,-0.11,0.01,22,29
30642,7.15,7.07,-3.29,0.02,-0.08,0.02,20,26
30664,7.37,7.05,-3.81,-0.06,0.04,-0.02,22,33
30686,7.28,7.03,-2.89,-0.12,0.12,-0.01,21,28
30708,7.35,7.17,-2.45,-0.1,0.07,-0.04,20,26
30730,7.02,7.25,-2.53,-0.05,0.05,-0.03,22,33
30752,7.24,7.18,-2.89,-0.04,0.08,-0.01,20,29
30774,7.29,7.15,-2.9,-0.06,0.11,-0.0,24,20
30796,7.23,7.14,-2.79,-0.08,0.12,-0.01,23,24
30818,7.2,7.14,-2.36,-0.06,0.08,-0.01,20,27
30840,7.25,7.15,-2.57,-0.04,0.1,0.01,24,19
30862,7.29,7.17,-2.78,-0.03,0.12,-0.01,22,29
30884,7.46,7.13,-2.8,-0.05,0.14,-0.02,22,19
30906,7.64,7.34,-2.49,-0.01,0.16,-0.09,18,25
30929,8.52,7.41,-2.36,0.18,0.11,-0.46,21,26
30951,6.57,7.37,-1.91,0.17,0.02,-0.37,23,22
30973,6.35,6.99,-1.73,0.13,-0.08,-0.19,21,25
30995,7.16,7.28,-3.53,0.09,-0.16,-0.09,22,28
31017,6.63,7.61,-3.88,-0.04,0.03,-0.06,22,32
31039,7.21,7.46,-2.97,-0.31,0.27,-0.05,21,27
31061,7.55,7.06,-2.05,-0.13,0.12,-0.12,21,33
31083,7.45,7.22,-2.15,0.03,-0.04,-0.19,21,38
31105,6.75,7.16,-3.08,0.1,-0.06,-0.09,23,28
31127,6.75,7.28,-3.3,-0.1,-0.23,-0.1,22,27
31149,6.24,7.61,-2.88,-0.41,-0.14,0.27,21,25
31171,7.38,7.38,-2.31,-0.37,-0.29,0.37,26,20
31193,7.5,8.0,-2.45,-0.21,0.05,0.37,20,27
31215,6.71,7.51,-3.16,-0.12,0.36,0.08,27,28
31237,7.41,7.58,-1.88,-0.02,0.49,0.23,21,24
31259,8.49,7.8,-1.08,0.16,0.06,-0.02,27,24
31281,7.07,7.56,-1.88,0.16,-0.3,-0.21,21,19
31303,6.47,8.36,-0.68,0.27,-0.41,0.04,19,37
31325,7.56,6.76,-2.28,0.51,-0.58,0.09,26,24
31347,6.34,6.4,-5.41,0.13,-0.36,-0.14,18,25
31369,6.5,7.88,-5.09,-0.49,0.22,-0.06,26,29
31391,6.63,7.32,-1.92,-0.46,0.03,0.02,21,24
31413,7.54,7.14,-2.18,-0.07,-0.11,0.05,25,38
31435,7.45,7.0,-3.52,0.31,-0.2,0.11,19,25
31457,7.17,5.55,-6.21,0.05,0.16,0.03,20,21
31479,7.4,7.24,-3.96,-0.34,0.46,-0.09,23,28
31502,6.92,7.91,-1.07,-0.26,0.36,-0.07,21,35
31524,6.98,7.49,-0.65,0.08,-0.03,0.04,22,29
31546,7.13,7.92,-2.38,0.16,-0.11,0.06,25,30
31568,7.05,7.2,-3.74,0.04,-0.02,0.05,21,27
31590,7.13,7.05,-3.43,-0.1,0.1,0.05,18,32
31612,7.25,7.14,-2.47,-0.1,0.11,0.06,22,34
31634,7.25,7.13,-2.2,-0.02,0.03,0.03,20,36
31656,7.14,6.9,-2.87,0.03,0.01,0.03,18,40
31678,7.1,7.31,-3.3,-0.01,0.1,0.01,22,30
31700,7.25,7.15,-3.11,-0.08,0.12,-0.01,21,33
31722,7.09,7.33,-3.02,-0.14,0.16,-0.04,22,29
31744,7.2,7.32,-2.55,-0.15,0.15,-0.03,21,24
31766,7.29,7.25,-1.82,-0.1,0.07,-0.05,19,33
31788,7.26,7.47,-2.33,-0.04,0.07,-0.05,23,24
31810,7.53,7.55,-3.17,-0.04,0.16,-0.07,21,32
31837,7.64,7.66,-3.21,-0.28,0.3,-0.23,22,29
31859,6.96,7.29,-1.4,-0.18,0.17,-0.25,21,30
31881,6.88,7.38,-1.82,0.01,0.11,-0.23,22,29
31903,6.19,6.74,-2.8,0.22,-0.13,-0.51,23,32
31925,5.98,7.51,-2.52,0.45,-0.24,-0.3,21,21
31947,6.16,7.85,-2.44,0.43,-0.36,-0.11,21,23
31969,6.86,7.77,-2.65,0.36,-0.18,-0.02,22,17
31991,7.07,7.77,-2.39,0.39,-0.27,-0.01,21,29
32013,5.8,8.06,-3.82,0.13,-0.21,0.11,21,35
32035,6.87,6.87,-3.96,-0.09,-0.11,0.4,23,34
32057,7.57,6.31,-4.26,-0.35,0.07,0.18,21,38
32079,7.06,6.3,-4.44,-0.48,0.37,0.08,22,29
32101,6.47,9.36,-3.02,-0.56,0.56,0.03,20,25
32123,6.69,7.37,-1.82,-0.35,0.18,-0.08,24,22
32145,6.7,7.59,-1.24,-0.12,0.14,-0.07,25,29
32167,7.72,7.4,-1.75,0.11,0.08,-0.11,21,27
32189,6.9,6.83,-3.36,0.29,-0.17,-0.56,23,29
32211,5.81,8.02,-4.06,0.23,0.03,-0.41,21,27
32233,6.86,7.43,-2.81,0.06,-0.09,-0.24,20,29
32255,6.4,7.64,-2.85,0.01,-0.24,-0.15,22,30
32277,6.55,7.99,-3.08,-0.06,-0.13,-0.06,20,41
32299,6.32,8.26,-1.37,0.11,-0.01,0.13,23,33
32321,5.79,9.53,-0.29,0.43,-0.2,0.42,23,38
32343,7.61,6.92,-1.13,0.83,-0.66,0.54,25,36
32365,7.45,6.53,-3.61,0.57,-0.6,0.18,20,19
32387,7.01,7.73,-6.49,-0.52,0.05,0.01,22,41
32409,6.07,7.35,-3.43,-0.91,0.17,-0.01,22,28
32432,6.62,7.18,-2.6,-0.61,0.05,0.02,21,35
32454,7.25,6.69,-3.39,-0.08,-0.1,0.02,20,35
32476,7.3,6.69,-4.98,0.23,0.0,0.1,23,30
32498,6.75,5.3,-5.9,0.21,0.27,0.11,20,24
32520,7.05,7.37,-3.35,0.01,0.55,0.12,22,32
32542,7.07,7.45,-0.72,0.23,0.47,0.22,23,25
32564,7.55,7.78,-1.56,0.23,0.25,0.13,21,23
32586,7.3,7.94,-2.57,0.08,0.04,0.1,18,23
32608,7.03,7.06,-2.9,0.01,0.01,0.04,20,33
32630,7.0,6.86,-4.24,-0.13,0.11,0.04,23,30
32652,7.34,6.51,-4.54,-0.39,0.31,-0.02,21,33
32674,6.95,8.0,-1.83,-0.36,0.36,0.12,26,30
32696,7.1,7.43,-1.7,-0.21,0.25,0.03,20,20
32718,7.09,7.33,-2.46,-0.08,0.12,-0.05,19,35
32740,7.06,7.29,-2.6,-0.04,0.18,-0.04,21,29
32762,7.41,7.48,-2.81,-0.01,0.21,-0.08,21,31
32784,8.32,7.19,-2.84,0.16,-0.09,-0.48,20,21
32806,7.38,7.37,-1.72,0.35,-0.17,-0.76,19,21
32828,6.51,7.68,-1.73,0.33,-0.19,-0.52,25,17
32850,7.07,7.26,-2.1,0.28,-0.3,-0.24,24,22
32872,6.62,7.66,-2.57,0.22,-0.27,-0.01,22,22
32894,6.46,7.69,-3.11,0.2,-0.14,0.06,20,27
32916,5.59,7.74,-3.59,0.11,-0.09,0.18,20,20
32938,6.33,7.26,-2.75,0.15,0.04,0.63,20,39
32960,7.14,6.44,-2.91,0.17,0.03,0.61,19,29
32982,7.7,6.88,-4.11,0.12,0.09,0.51,21,32
33004,8.08,6.49,-4.52,-0.12,0.24,0.21,19,26
33026,7.74,6.47,-5.06,-0.49,0.4,-0.16,20,29
33048,8.26,7.79,-1.77,-0.44,0.46,0.03,25,28
33070,7.16,7.41,-0.75,-0.34,0.22,-0.06,24,19
33092,7.67,7.31,-2.32,-0.19,0.14,-0.02,20,25
33114,9.1,6.9,-2.64,-0.3,0.04,-0.38,25,23
33136,7.76,6.95,-2.76,-0.19,-0.01,-0.44,21,25
33158,7.26,7.74,-2.94,-0.21,0.04,-0.34,23,33
33180,6.34,7.08,-2.11,-0.05,0.19,-0.13,19,22
33202,6.75,7.42,-1.67,0.03,0.03,-0.06,21,23
33224,6.64,7.47,-2.15,0.09,-0.14,-0.01,24,26
33246,6.68,7.49,-1.98,0.14,-0.19,0.06,28,27
33268,6.8,7.75,-1.66,0.24,-0.44,0.1,25,24
33290,7.49,8.07,-3.0,0.15,-0.2,0.05,21,14
33312,6.81,8.11,-1.25,0.09,-0.29,0.07,21,24
33334,6.75,7.27,-0.6,0.61,-0.67,0.3,20,23
33356,7.17,6.45,-4.39,0.61,-0.62,0.21,24,23
33378,6.02,6.94,-7.61,-0.21,-0.0,-0.09,19,30
33400,6.3,7.51,-3.54,-0.67,0.13,-0.09,20,25
33422,6.91,7.56,-1.88,-0.48,0.03,0.0,21,25
33444,7.25,6.83,-2.64,0.05,-0.23,0.05,24,23
33467,7.45,6.63,-5.01,0.24,-0.15,0.04,21,20
33489,7.16,5.67,-6.39,-0.06,0.28,-0.09,21,24
33511,6.94,7.46,-3.76,-0.38,0.56,-0.16,22,23
33533,6.77,7.7,-1.12,-0.22,0.43,-0.11,22,22
33555,6.71,8.37,-0.94,0.03,0.15,-0.02,21,19
33577,6.87,7.62,-2.0,0.16,-0.08,0.06,22,25
33599,6.97,7.53,-3.06,0.14,-0.1,0.06,22,23
33621,6.96,7.05,-3.4,0.08,-0.09,0.1,27,25
33643,7.14,7.03,-3.71,-0.03,-0.03,0.07,20,27
33665,7.04,7.27,-3.34,-0.1,0.03,0.07,21,24
33687,7.2,7.26,-2.7,-0.02,0.07,0.06,22,25
33709,7.11,7.34,-2.44,0.12,0.03,0.03,23,25
33731,7.14,7.1,-2.52,0.23,-0.04,0.05,21,15
33753,7.13,6.63,-3.29,0.24,-0.07,0.03,25,21
33775,6.96,6.54,-4.44,0.14,0.1,-0.01,19,25
33797,7.05,7.2,-3.95,-0.03,0.28,-0.06,27,16
33819,7.19,7.59,-2.62,-0.24,0.26,-0.06,22,26
33846,6.88,7.62,-1.64,-0.06,0.04,0.0,17,21
33869,7.05,7.37,-2.48,0.01,-0.16,0.1,21,27
33891,7.17,7.08,-3.05,0.0,-0.15,0.09,20,28
33913,7.07,6.6,-3.62,0.06,-0.04,0.08,19,26
33935,7.22,6.56,-4.13,-0.0,0.14,0.02,22,25
33957,7.23,6.7,-3.96,-0.17,0.32,-0.05,19,28
33979,7.12,6.77,-3.41,-0.29,0.43,-0.09,20,29
34001,7.47,7.84,-1.8,-0.25,0.33,0.05,24,28
34023,7.41,7.72,-1.85,-0.28,0.22,-0.05,22,22
34045,6.61,7.27,-1.73,-0.09,0.07,-0.01,21,20
34067,7.84,7.46,-2.79,-0.04,0.03,-0.04,21,20
34089,7.73,7.4,-3.39,-0.28,0.05,-0.25,21,21
34111,6.75,6.89,-2.74,-0.26,0.08,-0.19,22,22
34133,6.5,7.44,-3.13,-0.18,0.32,-0.11,19,20
34155,6.99,7.35,-1.9,-0.13,0.39,-0.09,24,21
34177,7.18,7.41,-0.96,0.08,0.13,-0.17,23,24
34199,6.84,7.18,-1.34,0.45,-0.27,-0.39,22,27
34221,6.21,7.36,-3.86,0.53,-0.24,-0.29,22,24
34243,6.63,7.45,-3.05,0.02,-0.13,-0.01,27,24
34265,7.32,7.33,-2.95,-0.08,0.07,-0.03,24,25
34287,7.07,7.35,-2.69,-0.1,-0.04,-0.05,23,26
34309,8.1,7.9,-3.3,-0.26,-0.34,-0.21,23,29
34331,6.19,7.58,-2.31,-0.53,-0.47,-0.2,19,28
34353,6.49,7.12,-2.41,-0.32,-0.35,-0.1,20,22
34375,6.35,7.42,-2.7,-0.03,-0.09,-0.04,23,20
34397,6.6,7.6,-2.87,-0.03,0.07,-0.01,23,28
34419,6.76,7.48,-2.43,0.01,0.13,0.02,22,32
34441,6.57,7.67,-2.45,0.06,0.17,0.06,24,23
34463,6.44,7.67,-1.85,0.17,0.23,0.12,23,26
34485,6.56,7.82,-1.84,0.32,0.33,0.24,23,24
34507,8.57,8.23,-1.75,0.29,0.14,0.11,21,24
34529,5.93,8.96,1.47,0.67,-0.54,0.41,19,29
34551,7.07,6.75,-2.13,1.01,-1.0,0.45,17,25
34573,7.01,6.78,-5.21,0.75,-0.94,0.21,25,28
34595,5.84,5.64,-7.24,0.17,-0.44,0.18,21,24
34617,6.91,6.35,-5.86,-0.18,0.01,0.22,23,23
34639,6.98,6.48,-4.33,0.08,0.19,0.26,20,25
34661,7.02,5.88,-5.43,0.27,0.3,0.24,22,19
34683,7.24,7.25,-4.95,0.03,0.61,0.23,21,19
34705,6.95,7.42,-2.87,-0.0,0.77,0.32,21,12
34727,6.98,7.5,-2.22,0.16,0.81,0.48,19,14
34749,7.2,7.49,-2.52,0.31,0.7,0.6,18,13
34771,7.18,7.3,-2.96,0.38,0.56,0.72,25,17
34793,7.36,7.01,-3.35,0.42,0.4,0.82,20,11
34815,7.98,6.2,-3.4,0.37,0.2,0.81,21,11
34837,8.52,5.89,-3.48,0.25,0.15,0.71,20,8
34859,8.43,5.9,-3.41,0.25,0.14,0.65,22,9
34881,8.35,5.86,-3.21,0.38,0.03,0.7,20,1
34903,8.23,5.86,-3.25,0.68,-0.24,0.83,22,3
34925,8.3,5.05,-4.15,0.97,-0.36,0.88,26,2
34947,8.61,4.26,-4.89,1.06,-0.18,0.8,22,1
34969,8.51,3.92,-5.09,0.88,-0.05,0.62,21,7
34991,8.26,4.26,-4.05,0.71,0.1,0.49,22,6
35013,8.45,6.03,-2.74,0.63,0.45,0.38,20,3
35035,8.34,4.49,-3.89,0.41,0.61,0.33,19,5
35057,8.58,4.34,-3.37,0.18,0.71,0.21,21,0
35079,8.42,3.96,-3.71,0.0,0.54,-0.15,18,0
35101,9.42,4.71,-4.98,-0.43,-0.72,-0.64,21,3
35123,9.61,6.57,-5.97,-0.67,0.31,-0.93,22,1
35145,8.07,6.34,-7.55,-1.14,0.39,-0.96,19,5
35167,6.08,6.56,-5.7,-1.38,1.53,-0.38,19,3
35189,7.12,6.61,-2.84,-0.99,2.62,0.41,23,5
35211,9.62,6.09,-1.32,-0.68,2.91,0.81,20,4
35233,10.02,8.28,2.55,-0.77,1.48,0.82,19,2
35255,11.17,5.38,4.69,0.5,0.19,0.21,19,4
35277,15.72,3.68,2.12,0.61,-4.02,-0.45,29,4
35299,11.92,0.55,-2.66,2.06,2.48,-0.39,22,5
35321,11.3,2.5,-2.67,2.07,2.19,-0.03,18,4
35343,6.28,11.08,-3.48,0.27,2.4,0.57,20,0
35365,7.86,4.54,-3.64,-0.3,1.32,2.22,26,4
35387,13.49,1.81,-4.36,-1.55,1.79,2.63,22,0
35409,11.48,1.3,0.29,-1.23,1.3,1.66,25,2
35431,11.18,4.05,1.58,0.3,0.67,-0.46,19,5
35453,10.31,3.28,0.62,1.06,-0.08,-1.71,23,1
35475,8.36,3.11,0.08,1.11,-0.66,-2.42,19,17
35497,5.92,4.41,-0.57,0.91,-1.07,-2.33,23,2
35519,4.9,5.58,-2.41,0.64,-0.77,-1.24,19,2
35541,5.86,6.06,-2.92,0.34,-0.16,0.36,20,5
35563,9.1,6.06,-3.31,0.04,0.48,1.44,19,1
35585,9.08,5.18,-2.93,-0.5,0.52,1.58,21,3
35607,10.17,4.93,-0.64,-0.4,0.73,1.26,19,0
35629,9.55,5.11,-0.86,-0.03,0.27,0.83,22,1
35651,9.93,4.58,-1.54,0.09,-0.06,0.43,20,0
35673,9.66,3.9,-1.41,0.02,-0.12,0.11,21,4
35695,8.91,4.34,-0.45,0.06,0.02,0.02,26,3
35717,9.34,4.2,-0.05,0.12,-0.17,0.21,19,9
35739,10.48,4.02,-0.54,0.05,-0.1,0.32,19,4
35761,11.58,3.87,-0.53,0.01,-0.03,0.23,22,4
35783,11.8,3.7,-0.35,0.1,0.05,-0.03,19,5
35805,11.24,4.23,-0.32,0.19,0.18,-0.22,17,2
35827,10.36,4.26,-0.53,0.11,0.21,-0.26,25,0
35854,10.01,3.76,-0.19,0.05,0.2,-0.19,19,2
35876,10.22,3.46,0.0,0.02,0.15,-0.2,1,0
35898,9.89,3.52,-0.03,-0.01,0.0,-0.35,22,2
35920,9.28,3.92,-0.09,-0.02,-0.01,-0.47,18,5
35942,8.94,3.91,-0.3,-0.05,-0.03,-0.41,26,0
35964,8.77,3.99,-0.32,-0.12,0.07,-0.22,22,4
35986,8.62,4.48,-0.34,-0.14,0.19,0.03,20,0
36008,8.75,4.47,-0.84,-0.19,0.25,0.08,17,0
36030,9.55,4.64,-1.07,-0.35,0.29,0.18,19,1
36052,10.47,3.77,-0.56,-0.46,0.16,0.33,23,3
36074,11.13,3.02,-0.33,-0.49,0.05,0.13,17,6
36096,11.0,3.58,0.13,-0.29,-0.07,-0.27,23,14
36118,9.82,4.06,-0.19,-0.06,-0.19,-0.52,20,1
36140,9.47,4.71,-0.73,-0.01,-0.15,-0.49,21,4
36162,9.14,4.66,-0.88,-0.16,-0.16,-0.37,16,7
36184,8.65,4.72,-0.76,-0.32,-0.12,-0.19,21,3
36206,8.73,4.82,-1.09,-0.36,-0.13,-0.02,19,1
36229,9.62,4.99,-1.17,-0.24,-0.14,0.05,20,1
36251,10.09,4.7,-1.32,-0.16,-0.15,-0.08,21,9
36273,10.15,4.96,-1.07,-0.13,-0.1,-0.3,17,1
36295,9.74,4.78,-0.84,-0.13,-0.18,-0.38,24,6
36317,9.2,4.58,-0.56,-0.14,-0.06,-0.26,24,7
36339,9.11,4.35,-0.38,-0.14,0.03,-0.09,21,3
36361,9.25,4.39,-0.26,-0.07,0.06,-0.05,21,0
36383,9.55,4.53,-0.27,-0.03,-0.09,-0.15,14,4
36405,9.49,4.91,-0.81,0.02,-0.14,-0.24,19,0
36427,9.68,5.09,-1.06,0.06,-0.11,-0.28,14,1
36449,9.44,5.36,-1.21,0.07,0.01,-0.22,23,1
36471,9.28,5.59,-1.47,0.02,0.12,-0.03,17,1
36493,9.39,5.3,-1.26,-0.01,0.19,0.14,19,2
36515,9.8,5.14,-1.15,-0.0,0.2,0.16,23,4
36537,9.86,4.97,-0.69,0.08,0.14,0.04,19,9
36559,9.39,4.92,-0.75,0.16,0.05,-0.18,18,4
